id,supermarket,category,product_name,product_id,price,cup_price,product_url,img_url,viewed_date,ratings,rating_count,product_specials,available_in_stock
25, ALDI Australia,Dairy & Eggs ,Cowbelle Original Cheese Slices 24pk/500g,aldaco25,$3.69,$7.38 per kg,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/cowbelle-original-cheese-slices-24pk500g-1/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/ALN2364_AWARDS_CHEESE_1x1_228x128_11.jpg,2020-09-20 19:33:43,null,null,null,true
26, ALDI Australia,Dairy & Eggs ,Cowbelle Light Cheese Slices 24pk/500g,aldaco26,$3.69,$7.38 per kg,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/cowbelle-light-cheese-slices-24pk500g-1/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/ALN2364_AWARDS_CHEESE_1x1_228x128_12.jpg,2020-09-20 19:33:43,null,null,null,true
27, ALDI Australia,Dairy & Eggs ,Westacre Vintage Cheese Slices 12pk/250g,aldawe27,$3.99,$15.96 per kg,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-vintage-cheese-slices-12pk250g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Award_Winning_Products/Cheese/2020/Cheese_Awards/ALN2793_CHEESE_DAIRY_AWARDS_1x1_228x128_8.jpg,2020-09-20 19:33:43,null,null,null,true
28, ALDI Australia,Dairy & Eggs ,Westacre Tasty Cheese Slices 12pk/250g,aldawe28,$3.99,$15.96 per kg,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/westacre-tasty-cheese-slices-12pk250g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Award_Winning_Products/Cheese/2020/Cheese_Awards/ALN2793_CHEESE_DAIRY_AWARDS_1x1_228x128_9.jpg,2020-09-20 19:33:43,null,null,null,true
29, ALDI Australia,Dairy & Eggs ,Manhattan Cottage Cheese 500g,aldama29,$3.79,$7.58 per kg,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/manhattan-cottage-cheese-500g-1/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/Q3_2020/ALN2853_AWARDS_CHEESE_1x1_228x128_4.jpg,2020-09-20 19:33:43,null,null,null,true
30, ALDI Australia,Dairy & Eggs ,Emporium Selection Smooth Ricotta 375g,aldaem30,$2.69,$7.17 per kg,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-smooth-ricotta-375g-2/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/ALN2364_AWARDS_CHEESE_1x1_228x128_10.jpg,2020-09-20 19:33:43,null,null,null,true
31, ALDI Australia,Dairy & Eggs ,Emporium Selection Apricot & Almond Cream Cheese 200g,aldaem31,$2.79,$13.95 per kg,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-apricot-almond-cream-cheese-200-1/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/Q3_2020/ALN2853_AWARDS_CHEESE_1x1_228x128_5.jpg,2020-09-20 19:33:43,null,null,null,true
32, ALDI Australia,Dairy & Eggs ,Emporium Selection Spring Onion & Chives Cream Cheese 200g,aldaem32,$2.79,$13.95 per kg,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/emporium-selection-spring-onion-chives-cream-chees/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/Q3_2020/ALN2853_AWARDS_CHEESE_1x1_228x128_6.jpg,2020-09-20 19:33:43,null,null,null,true
33, ALDI Australia,Dairy & Eggs ,Farmdale Thickened Cream 600ml,aldafa33,$2.99,50c per 100ml,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-thickened-cream-600ml-1/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/ALN2364_AWARDS_DAIRY_1x1_228x128_14.jpg,2020-09-20 19:33:43,null,null,null,true
34, ALDI Australia,Dairy & Eggs ,Farmdale Thickened Light Cream 300ml,aldafa34,$1.89,63c per 100ml,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-thickened-light-cream-300ml-3/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/ALN2364_AWARDS_DAIRY_1x1_228x128_15.jpg,2020-09-20 19:33:43,null,null,null,true
35, ALDI Australia,Dairy & Eggs ,Farmdale Double Cream 300ml,aldafa35,$3.69,$1.23 per 100ml,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-double-cream-300ml-2/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/ALN2364_AWARDS_DAIRY_1x1_228x128_13.jpg,2020-09-20 19:33:43,null,null,null,true
36, ALDI Australia,Dairy & Eggs ,Farmdale Sour Cream 300ml,aldafa36,$2.09,70c per 100g,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-sour-cream-300g-1/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/ALN2364_AWARDS_DAIRY_1x1_228x128_16.jpg,2020-09-20 19:33:43,null,null,null,true
37, ALDI Australia,Dairy & Eggs ,Farmdale Light Sour Cream 300ml,aldafa37,$2.09,70c per 100g,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/farmdale-light-sour-cream-300ml-1/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Fresh_Produce/Dairy_Eggs/Products/ALN2364_AWARDS_DAIRY_1x1_228x128_17.jpg,2020-09-20 19:33:43,null,null,null,true
38, ALDI Australia,Dairy & Eggs ,Lyttos Greek Style Natural Yogurt 2kg,aldaly38,$8.79,44c per 100g,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/lyttos-greek-style-natural-yogurt-2kg-3/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Award_Winning_Products/Dairy/2020/Q2/ALN2745_Q2_WEB_AUDIT__DAIRY__1x1_228x128_2.jpg,2020-09-20 19:33:43,null,null,null,true
39, ALDI Australia,Dairy & Eggs ,Brooklea Joi Mango Yogurt 1kg,aldabr39,$3.29,33c per 100g,https://www.aldi.com.au/en/groceries/fresh-produce/dairy-eggs/dairy-eggs-detail/ps/p/brooklea-joi-mango-yogurt-1kg/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Award_Winning_Products/Dairy/2020/Dairy_Awards/ALN2793_CHEESE_DAIRY_AWARDS_1x1_228x128_2.jpg,2020-09-20 19:33:43,null,null,null,true
