supermarket,category,productname,price,baseprice,generalurl,imageurl,viewdate
 ALDI Australia,Chocolate ,Choceur Dark Chocolate Block 200g,$2.99,$1.50 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/choceur-dark-block-chocolate-200g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_15.jpg,2020-09-09 17:25:43
 ALDI Australia,Chocolate ,Choceur Milk Almond Chocolate Block 200g,$2.99,$1.50 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/choceur-milk-almond-chocolate-block-200g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_.jpg,2020-09-09 17:25:43
 ALDI Australia,Chocolate ,Choceur Dark Almond Chocolate Block 200g,$2.99,$1.50 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/choceur-dark-almond-chocolate-block-200g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/ALN1075_1x1_CHOCOLATE_228x128_9.jpg,2020-09-09 17:25:43
 ALDI Australia,Chocolate ,Hazelnut Crème Mini Chocolate Bars 5 x 40g,$2.99,$1.50 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/hazelnut-creme-mini-chocolate-bars-5-x-40g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/ALN1075_1x1_CHOCOLATE_228x128_6.jpg,2020-09-09 17:25:43
 ALDI Australia,Chocolate ,Milk Mini Chocolate Bars 5 x 40g,$2.99,$1.50 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/milk-mini-chocolate-bars-5-x-40g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_9.jpg,2020-09-09 17:25:43
 ALDI Australia,Chocolate ,Dark Mini Chocolate Bars 5 x 40g,$2.99,$1.50 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/dark-mini-chocolate-bars-5-x-40g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_10.jpg,2020-09-09 17:25:43
 ALDI Australia,Chocolate ,White Mini Chocolate Bars 5 x 40g,$2.99,$1.50 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/white-mini-chocolate-bars-5-x-40g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_11.jpg,2020-09-09 17:25:43
 ALDI Australia,Chocolate ,Hazelnut Mini Chocolate Bars 5 x 40g,$2.99,$1.50 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/hazelnut-mini-chocolate-bars-5-x-40g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/ALN1075_1x1_CHOCOLATE_228x128_2.jpg,2020-09-09 17:25:43
 ALDI Australia,Chocolate ,Marzipan Mini Chocolate Bars 5 x 40g,$2.99,$1.50 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/marzipan-mini-chocolate-bars-5-x-40g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_13.jpg,2020-09-09 17:25:43
 ALDI Australia,Chocolate ,White Crisp Mini Chocolate Bars 5 x 40g,$2.99,$1.50 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/white-crisp-mini-chocolate-bars-5-x-40g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_12.jpg,2020-09-09 17:25:43
 ALDI Australia,Chocolate ,Choceur Mountain Bar 100g,$1.99,$1.99 per 100g,https://www.aldi.com.au/en/groceries/pantry/chocolate/chocolate-detail/ps/p/choceur-mountain-bar-100g/,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2019/Q1/ALN2230_Q1_CHOCOLATE_1x1_228x128_.jpg,2020-09-09 17:25:43
